payment_log_id,influencer_id,payment_basis,post_id,source,invoice_date,payment_amount
plog_15372,inf_081,Order,081,trk_inf_081_post_216,2025-05-03,64.0
plog_15373,inf_081,Order,081,trk_inf_081_post_216,2025-05-08,52.0
plog_15374,inf_081,Order,081,trk_inf_081_post_216,2025-05-02,144.0
plog_15375,inf_081,Order,081,trk_inf_081_post_216,2025-05-03,64.0
plog_15376,inf_081,Order,081,trk_inf_081_post_216,2025-05-02,52.0
plog_15377,inf_081,Order,081,trk_inf_081_post_216,2025-05-07,76.0
plog_15378,inf_081,Order,081,trk_inf_081_post_216,2025-05-05,52.0
plog_15379,inf_081,Order,081,trk_inf_081_post_216,2025-05-06,64.0
plog_15380,inf_081,Order,081,trk_inf_081_post_216,2025-05-08,64.0
plog_15381,inf_081,Order,081,trk_inf_081_post_216,2025-05-04,76.0
plog_15382,inf_081,Order,081,trk_inf_081_post_216,2025-05-07,144.0
plog_15383,inf_081,Order,081,trk_inf_081_post_216,2025-05-07,76.0
plog_15384,inf_081,Order,081,trk_inf_081_post_216,2025-05-04,64.0
plog_15385,inf_081,Order,081,trk_inf_081_post_216,2025-05-04,144.0
plog_15386,inf_081,Order,081,trk_inf_081_post_216,2025-05-05,76.0
plog_15387,inf_081,Order,081,trk_inf_081_post_216,2025-05-06,144.0
plog_15388,inf_081,Order,081,trk_inf_081_post_216,2025-05-07,64.0
plog_15389,inf_081,Order,081,trk_inf_081_post_216,2025-05-08,64.0
plog_15390,inf_081,Order,081,trk_inf_081_post_216,2025-05-02,52.0
plog_15391,inf_081,Order,081,trk_inf_081_post_216,2025-05-05,76.0
plog_15392,inf_081,Order,081,trk_inf_081_post_216,2025-05-03,76.0
plog_15393,inf_081,Order,081,trk_inf_081_post_216,2025-05-08,52.0
plog_15394,inf_081,Order,081,trk_inf_081_post_216,2025-05-06,52.0
plog_15395,inf_081,Order,081,trk_inf_081_post_216,2025-05-05,52.0
plog_15396,inf_081,Order,081,trk_inf_081_post_216,2025-05-06,64.0
plog_15397,inf_081,Order,081,trk_inf_081_post_216,2025-05-04,64.0
plog_15398,inf_081,Order,081,trk_inf_081_post_216,2025-05-08,144.0
plog_15399,inf_081,Order,081,trk_inf_081_post_216,2025-05-03,76.0
plog_15400,inf_081,Order,081,trk_inf_081_post_216,2025-05-04,76.0
plog_15401,inf_081,Order,081,trk_inf_081_post_216,2025-05-05,144.0
plog_15402,inf_081,Order,081,trk_inf_081_post_216,2025-05-06,76.0
plog_15403,inf_081,Order,081,trk_inf_081_post_216,2025-05-05,52.0
plog_15404,inf_081,Order,081,trk_inf_081_post_216,2025-05-06,76.0
plog_15405,inf_081,Order,081,trk_inf_081_post_216,2025-05-04,64.0
plog_15406,inf_081,Order,081,trk_inf_081_post_216,2025-05-04,52.0
plog_15407,inf_081,Order,081,trk_inf_081_post_216,2025-05-08,64.0
plog_15408,inf_081,Order,081,trk_inf_081_post_216,2025-05-03,64.0
plog_15409,inf_081,Order,081,trk_inf_081_post_216,2025-05-07,64.0
plog_15410,inf_081,Order,081,trk_inf_081_post_216,2025-05-04,144.0
plog_15411,inf_081,Order,081,trk_inf_081_post_216,2025-05-03,52.0
plog_15412,inf_081,Order,081,trk_inf_081_post_216,2025-05-07,144.0
plog_15413,inf_081,Order,081,trk_inf_081_post_216,2025-05-04,52.0
plog_15414,inf_081,Order,081,trk_inf_081_post_216,2025-05-07,64.0
plog_15415,inf_081,Order,081,trk_inf_081_post_216,2025-05-05,76.0
plog_29610,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,304.0
plog_29611,inf_081,Order,081,trk_inf_081_post_385,2025-07-21,96.0
plog_29612,inf_081,Order,081,trk_inf_081_post_385,2025-07-19,96.0
plog_29613,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,304.0
plog_29614,inf_081,Order,081,trk_inf_081_post_385,2025-07-16,96.0
plog_29615,inf_081,Order,081,trk_inf_081_post_385,2025-07-17,120.0
plog_29616,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,304.0
plog_29617,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,304.0
plog_29618,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,304.0
plog_29619,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,120.0
plog_29620,inf_081,Order,081,trk_inf_081_post_385,2025-07-17,72.0
plog_29621,inf_081,Order,081,trk_inf_081_post_385,2025-07-21,96.0
plog_29622,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,72.0
plog_29623,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,72.0
plog_29624,inf_081,Order,081,trk_inf_081_post_385,2025-07-19,120.0
plog_29625,inf_081,Order,081,trk_inf_081_post_385,2025-07-16,72.0
plog_29626,inf_081,Order,081,trk_inf_081_post_385,2025-07-19,120.0
plog_29627,inf_081,Order,081,trk_inf_081_post_385,2025-07-17,304.0
plog_29628,inf_081,Order,081,trk_inf_081_post_385,2025-07-16,72.0
plog_29629,inf_081,Order,081,trk_inf_081_post_385,2025-07-21,72.0
plog_29630,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,96.0
plog_29631,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,72.0
plog_29632,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,72.0
plog_29633,inf_081,Order,081,trk_inf_081_post_385,2025-07-17,120.0
plog_29634,inf_081,Order,081,trk_inf_081_post_385,2025-07-16,304.0
plog_29635,inf_081,Order,081,trk_inf_081_post_385,2025-07-21,304.0
plog_29636,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,72.0
plog_29637,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,72.0
plog_29638,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,304.0
plog_29639,inf_081,Order,081,trk_inf_081_post_385,2025-07-22,96.0
plog_29640,inf_081,Order,081,trk_inf_081_post_385,2025-07-17,120.0
plog_29641,inf_081,Order,081,trk_inf_081_post_385,2025-07-19,72.0
plog_29642,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,96.0
plog_29643,inf_081,Order,081,trk_inf_081_post_385,2025-07-21,96.0
plog_29644,inf_081,Order,081,trk_inf_081_post_385,2025-07-19,96.0
plog_29645,inf_081,Order,081,trk_inf_081_post_385,2025-07-17,120.0
plog_29646,inf_081,Order,081,trk_inf_081_post_385,2025-07-17,96.0
plog_29647,inf_081,Order,081,trk_inf_081_post_385,2025-07-16,72.0
plog_29648,inf_081,Order,081,trk_inf_081_post_385,2025-07-19,304.0
plog_29649,inf_081,Order,081,trk_inf_081_post_385,2025-07-16,72.0
plog_29650,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,96.0
plog_29651,inf_081,Order,081,trk_inf_081_post_385,2025-07-16,72.0
plog_29652,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,120.0
plog_29653,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,120.0
plog_29654,inf_081,Order,081,trk_inf_081_post_385,2025-07-19,304.0
plog_29655,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,304.0
plog_29656,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,72.0
plog_29657,inf_081,Order,081,trk_inf_081_post_385,2025-07-16,72.0
plog_29658,inf_081,Order,081,trk_inf_081_post_385,2025-07-19,72.0
plog_29659,inf_081,Order,081,trk_inf_081_post_385,2025-07-22,304.0
plog_29660,inf_081,Order,081,trk_inf_081_post_385,2025-07-16,120.0
plog_29661,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,96.0
plog_29662,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,120.0
plog_29663,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,120.0
plog_29664,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,96.0
plog_29665,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,72.0
plog_29666,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,120.0
plog_29667,inf_081,Order,081,trk_inf_081_post_385,2025-07-22,120.0
plog_29668,inf_081,Order,081,trk_inf_081_post_385,2025-07-16,304.0
plog_29669,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,304.0
plog_29670,inf_081,Order,081,trk_inf_081_post_385,2025-07-22,96.0
plog_29671,inf_081,Order,081,trk_inf_081_post_385,2025-07-21,120.0
plog_29672,inf_081,Order,081,trk_inf_081_post_385,2025-07-21,96.0
plog_29673,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,96.0
plog_29674,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,72.0
plog_29675,inf_081,Order,081,trk_inf_081_post_385,2025-07-22,72.0
plog_29676,inf_081,Order,081,trk_inf_081_post_385,2025-07-21,96.0
plog_29677,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,72.0
plog_29678,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,72.0
plog_29679,inf_081,Order,081,trk_inf_081_post_385,2025-07-17,304.0
plog_29680,inf_081,Order,081,trk_inf_081_post_385,2025-07-18,72.0
plog_29681,inf_081,Order,081,trk_inf_081_post_385,2025-07-16,72.0
plog_29682,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,96.0
plog_29683,inf_081,Order,081,trk_inf_081_post_385,2025-07-20,304.0
plog_29684,inf_081,Order,081,trk_inf_081_post_385,2025-07-22,304.0
plog_29685,inf_081,Order,081,trk_inf_081_post_385,2025-07-21,304.0
plog_29686,inf_081,Order,081,trk_inf_081_post_385,2025-07-22,304.0
plog_29687,inf_081,Order,081,trk_inf_081_post_385,2025-07-17,304.0
plog_0005,inf_082,Post,post_016,,2025-01-27,33953.7
plog_0009,inf_082,Post,post_046,,2025-01-15,33953.7
plog_0022,inf_082,Post,post_126,,2025-05-24,33953.7
plog_0037,inf_082,Post,post_177,,2025-07-19,33953.7
plog_0077,inf_082,Post,post_381,,2025-03-10,33953.7
plog_0078,inf_082,Post,post_386,,2025-03-23,33953.7
plog_0084,inf_082,Post,post_399,,2025-05-08,33953.7
plog_0110,inf_082,Post,post_498,,2025-02-03,33953.7
plog_18602,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,36.0
plog_18603,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,36.0
plog_18604,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,28.0
plog_18605,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,28.0
plog_18606,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,28.0
plog_18607,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18608,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18609,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,36.0
plog_18610,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,72.0
plog_18611,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18612,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18613,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,36.0
plog_18614,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,36.0
plog_18615,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,72.0
plog_18616,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18617,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18618,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18619,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18620,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,72.0
plog_18621,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18622,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,36.0
plog_18623,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,28.0
plog_18624,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,28.0
plog_18625,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,28.0
plog_18626,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18627,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18628,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,72.0
plog_18629,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18630,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18631,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,72.0
plog_18632,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,28.0
plog_18633,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,36.0
plog_18634,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18635,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18636,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18637,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,28.0
plog_18638,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,28.0
plog_18639,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18640,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,36.0
plog_18641,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,36.0
plog_18642,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,28.0
plog_18643,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,28.0
plog_18644,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,72.0
plog_18645,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,36.0
plog_18646,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18647,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,36.0
plog_18648,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18649,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,36.0
plog_18650,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,72.0
plog_18651,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,72.0
plog_18652,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,72.0
plog_18653,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18654,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18655,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,28.0
plog_18656,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,36.0
plog_18657,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,28.0
plog_18658,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,28.0
plog_18659,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18660,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,28.0
plog_18661,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18662,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18663,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,28.0
plog_18664,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18665,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18666,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,72.0
plog_18667,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,28.0
plog_18668,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,36.0
plog_18669,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,28.0
plog_18670,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,72.0
plog_18671,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18672,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18673,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,36.0
plog_18674,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,36.0
plog_18675,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18676,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18677,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18678,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18679,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,28.0
plog_18680,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,36.0
plog_18681,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,36.0
plog_18682,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,28.0
plog_18683,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,72.0
plog_18684,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,28.0
plog_18685,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18686,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,72.0
plog_18687,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,36.0
plog_18688,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,28.0
plog_18689,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18690,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,36.0
plog_18691,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,28.0
plog_18692,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18693,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,36.0
plog_18694,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,36.0
plog_18695,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18696,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18697,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,72.0
plog_18698,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,28.0
plog_18699,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,36.0
plog_18700,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,36.0
plog_18701,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18702,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,36.0
plog_18703,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,28.0
plog_18704,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,72.0
plog_18705,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18706,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18707,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18708,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18709,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18710,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,36.0
plog_18711,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,72.0
plog_18712,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,72.0
plog_18713,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,36.0
plog_18714,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,28.0
plog_18715,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18716,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,72.0
plog_18717,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,72.0
plog_18718,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18719,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18720,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18721,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18722,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,72.0
plog_18723,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18724,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,72.0
plog_18725,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,72.0
plog_18726,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18727,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18728,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,28.0
plog_18729,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,72.0
plog_18730,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,28.0
plog_18731,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,72.0
plog_18732,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18733,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,72.0
plog_18734,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,36.0
plog_18735,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,28.0
plog_18736,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,72.0
plog_18737,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,72.0
plog_18738,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,36.0
plog_18739,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,72.0
plog_18740,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,72.0
plog_18741,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18742,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18743,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,36.0
plog_18744,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,28.0
plog_18745,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18746,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18747,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,72.0
plog_18748,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,36.0
plog_18749,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,36.0
plog_18750,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,72.0
plog_18751,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18752,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,28.0
plog_18753,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,72.0
plog_18754,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,72.0
plog_18755,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,36.0
plog_18756,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,28.0
plog_18757,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,72.0
plog_18758,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,28.0
plog_18759,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,72.0
plog_18760,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,28.0
plog_18761,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,28.0
plog_18762,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,28.0
plog_18763,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,28.0
plog_18764,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18765,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18766,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18767,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,36.0
plog_18768,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,28.0
plog_18769,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,72.0
plog_18770,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18771,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,36.0
plog_18772,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,28.0
plog_18773,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,72.0
plog_18774,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,36.0
plog_18775,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18776,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,72.0
plog_18777,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18778,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18779,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,72.0
plog_18780,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,72.0
plog_18781,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,72.0
plog_18782,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,36.0
plog_18783,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,28.0
plog_18784,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18785,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18786,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,28.0
plog_18787,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,72.0
plog_18788,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,28.0
plog_18789,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,28.0
plog_18790,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,28.0
plog_18791,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18792,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,36.0
plog_18793,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,36.0
plog_18794,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,36.0
plog_18795,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18796,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,36.0
plog_18797,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,36.0
plog_18798,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,28.0
plog_18799,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18800,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,28.0
plog_18801,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,36.0
plog_18802,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18803,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,36.0
plog_18804,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,28.0
plog_18805,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,28.0
plog_18806,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,28.0
plog_18807,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,72.0
plog_18808,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18809,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18810,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,36.0
plog_18811,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,28.0
plog_18812,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,72.0
plog_18813,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18814,inf_084,Order,084,trk_inf_084_post_257,2025-06-16,72.0
plog_18815,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18816,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,72.0
plog_18817,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,36.0
plog_18818,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,72.0
plog_18819,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,28.0
plog_18820,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,28.0
plog_18821,inf_084,Order,084,trk_inf_084_post_257,2025-06-15,36.0
plog_18822,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,36.0
plog_18823,inf_084,Order,084,trk_inf_084_post_257,2025-06-14,72.0
plog_18824,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18825,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,28.0
plog_18826,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,28.0
plog_18827,inf_084,Order,084,trk_inf_084_post_257,2025-06-17,72.0
plog_18828,inf_084,Order,084,trk_inf_084_post_257,2025-06-12,72.0
plog_18829,inf_084,Order,084,trk_inf_084_post_257,2025-06-18,28.0
plog_18830,inf_084,Order,084,trk_inf_084_post_257,2025-06-13,36.0
